,datasessao,texto_acordao,idcomposicaopauta,idvoto,idvotopauta,year,ner_decisao
24053,2023-06-06 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em conformidade com o Ministério Público, julgar nos termos do art. 53, III, da Constituição Estadual e do art. 1°, inciso III, c/c o art. 95, inciso I, ambos da Lei Complementar n° 464/2012 e os arts. 189 e 312, § 3°, do Regimento Interno do TCE/RN, pelo registro do ato de aposentadoria, como a anotação da respectiva despesa, com a ressalva de que o órgão responsável passe a discriminar no documento financeiro a rubrica atribuída à interessada.
",109061,35571,35571.0,2023,multas=[] ressarcimentos=[] obrigacoes=[NERObrigacao(descricao_obrigacao='órgão responsável passe a discriminar no documento financeiro a rubrica atribuída à interessada.')] recomendacoes=[]
24054,2023-06-06 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, acompanhando as manifestações do Corpo Instrutivo e do Ministério Público, e acolhendo integralmente o voto do Conselheiro Relator, julgar pelo REGISTRO do ato, nos termos do disposto no art. 71, III da Constituição Federal, combinado com o art. 53, III da Constituição Estadual e art. 1º, III da Lei Complementar nº 464/2012. ",109064,35567,35567.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
24055,2023-06-01 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, e acolhendo integralmente o voto da Conselheira Relatora, julgar pelo REGISTRO DO ATO CONCESSIVO DE PENSÃO nos termos do art. 71 III da Constituição da República c/c art. 95 III da LC nº 464/2012. ",109068,35582,35582.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
24056,2023-06-27 00:00:00.000,"Vistos, relatados e discutidos estes autos, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar: 
a)	pela aplicação de multa, no valor de R$ 1.000,00, ao gestor responsável pelo IPERN, Sr. NEREU LINHARES, em face do descumprimento de determinação desta Corte – vez que tal sanção não foi imputada por esta Corte nos autos do processo de apuração de responsabilidade já instaurado (Proc. nº 003474/2021-TC) –, nos termos do artigo 107, inciso II, alínea “f”, da Lei Complementar Estadual nº 464/2012;
b)	pela renovação da determinação deste TCE/RN, no sentido de que o gestor responsável pelo IPERN adote as providências necessárias ao atendimento da Decisão desta Corte, no prazo de 30 dias úteis;
c)	pela não aplicação, nestes autos, de multa diária, tendo em conta que a imposição de possíveis sanções administrativas ocorrerá nos autos do processo de apuração de responsabilidade já instaurado (Proc. nº 003474/2021-TC);
d)	pela não determinação, no âmbito deste processo, de apuração do dano ao erário causado pelo descumprimento do Decisum nele proferido, uma vez que tal medida está sendo, igualmente, perfectibilizada no bojo do processo de apuração mencionado no item anterior;
e)	pela desnecessidade de nova representação ao Ministério Público Estadual – para fins de apuração de eventual prática de ato de improbidade administrativa ou ilícito penal por parte da autoridade acima mencionada – por já ter sido tal expediente determinado pelo Acórdão nº 189/2021-TC, prolatado pelo Pleno no Proc. nº 102523/2018-TC; e
f)	pela INTIMAÇÃO da supracitada autoridade, a fim de tomar conhecimento desta Decisão.
",109069,35228,35228.0,2023,"multas=[NERMulta(descricao_multa='multa, no valor de R$ 1.000,00, ao gestor responsável pelo IPERN, Sr. NEREU LINHARES, em face do descumprimento de determinação desta Corte – vez que tal sanção não foi imputada por esta Corte nos autos do processo de apuração de responsabilidade já instaurado (Proc. nº 003474/2021-TC) –, nos termos do artigo 107, inciso II, alínea “f”, da Lei Complementar Estadual nº 464/2012')] ressarcimentos=[] obrigacoes=[NERObrigacao(descricao_obrigacao='renovação da determinação deste TCE/RN, no sentido de que o gestor responsável pelo IPERN adote as providências necessárias ao atendimento da Decisão desta Corte, no prazo de 30 dias úteis')] recomendacoes=[]"
24057,2023-06-27 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, concordando com a DAP e com o MPC, e acolhendo integralmente o voto do Conselheiro Relator, julgar:
a)	pelo REGISTRO tácito do ato concessivo da aposentadoria em apreço;
b)	após o trânsito em julgado, ao Arquivo Geral. 
",109070,35345,35345.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
24058,2023-06-27 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, concordando com a Informação do Corpo Técnico da DAP e com o Parecer MPC, e acolhendo integralmente o voto do Conselheiro Relator, julgar: 
a)	pelo REGISTRO tácito do ato concessivo de aposentadoria em apreço;
b)	após o trânsito em julgado, ao Arquivo Geral. ",109071,35346,35346.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
24059,2023-07-04 00:00:00.000,"Vistos, relatados e discutidos estes autos, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, e em consonância com o entendimento do corpo técnico da DDP e do Ministério Público de Contas, julgar pelo arquivamento da presente Representação, nos termos do art. 90, inciso I, da Lei Complementar Estadual nº 464/2012 c/c caput do art. 12, do Provimento nº 002/2020 – CORREG/TCE, aprovado pela Resolução nº 016/2020 – TCE/RN.",109073,35548,35548.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
24060,2023-06-28 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, acatando a Informação da DAP e o Parecer do MPC, e acolhendo integralmente o voto do Conselheiro Relator, julgar:
a)	pelo REGISTRO do ato concessivo de aposentadoria em apreço, ressalvando, com base no art. 312, §3º, do Regimento Interno desta Corte, a existência de erro formal – em face do qual não se faz necessário o retorno deste processo a esta Corte de Contas;
b)	após o trânsito em julgado, ao Arquivo Geral. ",109074,35580,35580.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
24061,2023-06-28 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, acatando a Informação da DAP e o Parecer do MPC, e acolhendo integralmente o voto do Conselheiro Relator, julgar:
a)	pelo REGISTRO do ato concessivo de aposentadoria em apreço, ressalvando, com base no art. 312, §3º, do Regimento Interno desta Corte, a existência de erro formal – em face do qual não se faz necessário o retorno deste processo a esta Corte de Contas;
b)	após o trânsito em julgado, ao Arquivo Geral. ",109075,35581,35581.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
24062,2023-06-28 00:00:00.000,"Vistos, relatados e discutidos estes autos, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar:
a)	pela aplicação de multa, no valor de R$ 1.000,00, ao gestor responsável pelo IPERN, Sr. NEREU LINHARES, em face do descumprimento de determinação desta Corte – vez que tal sanção não foi imputada por esta Corte nos autos do processo de apuração de responsabilidade já instaurado (Proc. nº 003474/2021-TC) –, nos termos do artigo 107, inciso II, alínea “f”, da Lei Complementar Estadual nº 464/2012;
b)	pela renovação da determinação deste TCE/RN, no sentido de que o gestor responsável pelo IPERN adote as providências necessárias ao atendimento da Decisão desta Corte, no prazo de 30 dias úteis;
c)	pela não aplicação, nestes autos, de multa diária, tendo em conta que a imposição de possíveis sanções administrativas ocorrerá nos autos do processo de apuração de responsabilidade já instaurado (Proc. nº 003474/2021-TC);
d)	pela não determinação, no âmbito deste processo, de apuração do dano ao erário causado pelo descumprimento do Decisum nele proferido, uma vez que tal medida está sendo, igualmente, perfectibilizada no bojo do processo de apuração mencionado no item anterior;
e)	pela desnecessidade de nova representação ao Ministério Público Estadual – para fins de apuração de eventual prática de ato de improbidade administrativa ou ilícito penal por parte da autoridade acima mencionada – por já ter sido tal expediente determinado pelo Acórdão nº 189/2021-TC, prolatado pelo Pleno no Proc. nº 102523/2018-TC; e
f)	pela INTIMAÇÃO da supracitada autoridade,  a fim de tomar conhecimento desta Decisão.",109076,35579,35579.0,2023,"multas=[NERMulta(descricao_multa='aplicação de multa, no valor de R$ 1.000,00, ao gestor responsável pelo IPERN, Sr. NEREU LINHARES, em face do descumprimento de determinação desta Corte – vez que tal sanção não foi imputada por esta Corte nos autos do processo de apuração de responsabilidade já instaurado (Proc. nº 003474/2021-TC) –, nos termos do artigo 107, inciso II, alínea “f”, da Lei Complementar Estadual nº 464/2012')] ressarcimentos=[] obrigacoes=[NERObrigacao(descricao_obrigacao='renovação da determinação deste TCE/RN, no sentido de que o gestor responsável pelo IPERN adote as providências necessárias ao atendimento da Decisão desta Corte, no prazo de 30 dias úteis.')] recomendacoes=[]"
24063,2023-06-22 00:00:00.000,"Vistos, relatados e discutidos estes autos, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar com fulcro no art. 71 da LOTCE/RN, pela extinção e arquivamento deste feito ante a ausência de pressuposto de constituição e de desenvolvimento válido e regular provocada pela perda superveniente de seu objeto.
Ademais, a Diretoria de Atos e Execuções (DAE) não deve efetivar qualquer comunicação processual postal, sendo necessária apenas a publicação do Acórdão no Diário Oficial do TCE/RN, porquanto não se faz presente qualquer das situações do art. 47, parágrafo único, da LCE nº 464/2012. 
Após o trânsito em julgado, ao Arquivo-Geral.",109079,35592,35592.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
24064,2023-06-01 00:00:00.000,"Vistos, relatados e discutidos estes autos, ACORDAM os Conselheiros, nos termos do voto proferido pela Conselheira Relatora, julgar preliminarmente pela prescrição quinquenal da pretensão punitiva desta Corte de Contas em face das irregularidades formais apontadas, nos termos do art. 111, “caput”, da LOTCE (Lei Complementar nº 464/2012), aplicável à hipótese vertente por força dos arts. 433 e 434 do RITCE (Resolução nº 009/2012), com o consequente arquivamento do presente feito. 
Por fim, a Diretoria de Atos e Execuções (DAE) não deve efetivar qualquer comunicação processual postal aos responsáveis, sendo necessária apenas a publicação do Acórdão no Diário Oficial do TCE/RN, porquanto não se faz presente qualquer das situações do art. 47, parágrafo único, da LCE nº 464/2012.
",109093,35602,35602.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
24065,2023-06-01 00:00:00.000,"Vistos, relatados e discutidos estes autos, ACORDAM os Conselheiros, nos termos do voto proferido pela Conselheira Relatora, julgar pelo conhecimento e provimento do pedido de reconsideração interposto por Paulo de Souza, para reformar a decisão impugnada (Acórdão nº 155/2016-TC) e pela REGULARIDADE DA MATÉRIA apresentada, com fundamento no art. 76 da LCE nº 121/1994, determinando, por consequência, o arquivamento dos presentes autos.
Por fim, a Diretoria de Atos e Execuções (DAE) não deve efetivar qualquer comunicação processual postal ao responsável, sendo necessária apenas a publicação do Acórdão no Diário Oficial do TCE/RN, porquanto não se faz presente qualquer das situações do art. 47, parágrafo único, da LCE nº 464/2012.
",109096,35603,35603.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
24066,2023-06-01 00:00:00.000,"Vistos, relatados e discutidos estes autos, ACORDAM os Conselheiros, nos termos do voto proferido pela Conselheira Relatora, julgar pelo conhecimento e improvimento do pedido de reconsideração interposto por Mara Lourdes Cavalcanti, mantendo-se a decisão impugnada (Acórdão nº 46/2021-TC) em todos os seus termos, por seus próprios fundamentos.
Por fim, a Diretoria de Atos e Execuções (DAE) não deve efetivar qualquer comunicação processual postal ao recorrente, sendo necessária apenas a publicação do Acórdão no Diário Oficial do TCE/RN, porquanto não se faz presente qualquer das situações do art. 47, parágrafo único, da LCE nº 464/2012.",109097,35601,35601.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
24067,2023-06-01 00:00:00.000,"Vistos, relatados e discutidos estes autos, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar pela aprovação da matéria, com esteio no art. 73 da LCE nº 464/2012, mediante a expedição de recomendação à Prefeitura Municipal de Felipe Guerra, na figura de seu atual gestor, no sentido de que sejam mantidas as divulgações e acessos às informações públicas, em tempo real, o que deverá ser objeto de anotação pela Secretaria de Controle Externo, segundo dispõe o art. 431, inciso IV, alínea “c”, do Regimento Interno.
",109098,35606,35606.0,2023,"multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[NERRecomendacao(descricao_recomendacao='recomendação à Prefeitura Municipal de Felipe Guerra, na figura de seu atual gestor, no sentido de que sejam mantidas as divulgações e acessos às informações públicas, em tempo real, o que deverá ser objeto de anotação pela Secretaria de Controle Externo, segundo dispõe o art. 431, inciso IV, alínea “c”, do Regimento Interno.')]"
